Source,Target,Method,Layer_Config,Layer,InDist_AUC,OutDist_AUC,Recovered_AUC,Recovered_MAP,Recovered_BRP_90
arc_easy,dbpedia_14,Linear Artificial Tomography,L8,8,0.4932272365092861,0.8342911877394636,1.6914945606896878,0.6523227927912998,0.0
arc_easy,rte,Linear Artificial Tomography,L8,8,0.4932272365092861,0.5209764235165322,1.0562604514779743,1.8850817472105614,0.0
arc_easy,copa,Linear Artificial Tomography,L8,8,0.4932272365092861,0.4131,0.8375449882363146,1.7357868291688139,2.49
arc_easy,boolq,Linear Artificial Tomography,L8,8,0.4932272365092861,0.5254,1.065229089371483,1.9404796425887552,0.24900000000000003
arc_challenge,commonsense_qa,Linear Artificial Tomography,L8,8,0.5053165176410513,0.477953125,0.945849004167149,0.7592493692201403,0.0
arc_challenge,race,Linear Artificial Tomography,L8,8,0.5053165176410513,0.4851786666666667,0.9601480452917048,0.9179333053453479,0.0
arc_challenge,arc_easy,Linear Artificial Tomography,L8,8,0.5053165176410513,0.5107674372590227,1.0107871392041916,1.0112398456517167,0.0
arc_challenge,arc_challenge,Linear Artificial Tomography,L8,8,0.5053165176410513,0.5053165176410513,1.0,1.0,0.0
arc_challenge,open_book_qa,Linear Artificial Tomography,L8,8,0.5053165176410513,0.5162346666666667,1.0216065547918047,1.1048710027275919,0.0
arc_challenge,got_cities,Linear Artificial Tomography,L8,8,0.5053165176410513,0.4934156782014835,0.9764487424730859,1.8674824143829365,0.0
arc_challenge,got_sp_en_trans,Linear Artificial Tomography,L8,8,0.5053165176410513,0.5214030915576695,1.0318346488884125,2.0538191903250604,0.0
arc_challenge,got_larger_than,Linear Artificial Tomography,L8,8,0.5053165176410513,0.5318522123011801,1.05251301656238,2.018953280094112,0.0
arc_challenge,imdb,Linear Artificial Tomography,L8,8,0.5053165176410513,0.992884,1.964875410435899,3.819751223637467,0.0
arc_challenge,amazon_polarity,Linear Artificial Tomography,L8,8,0.5053165176410513,0.4043,0.8000925872903925,1.7122529105027553,0.0
arc_challenge,ag_news,Linear Artificial Tomography,L8,8,0.5053165176410513,0.4779306666666667,0.9458045600760709,0.9361737778668868,0.0
arc_challenge,dbpedia_14,Linear Artificial Tomography,L8,8,0.5053165176410513,0.1242816091954023,0.2459480441596905,0.15971635073603352,0.0
arc_challenge,rte,Linear Artificial Tomography,L8,8,0.5053165176410513,0.4828031122522123,0.9554469236550243,1.9300302672033602,0.0
arc_challenge,copa,Linear Artificial Tomography,L8,8,0.5053165176410513,0.5781000000000001,1.1440354308992726,2.1990360302407286,0.0
arc_challenge,boolq,Linear Artificial Tomography,L8,8,0.5053165176410513,0.490784,0.9712407627027652,1.9210885544049146,0.0
open_book_qa,commonsense_qa,Linear Artificial Tomography,L8,8,0.536512,0.549384375,1.0239927065937016,0.8268347434335233,0.0
open_book_qa,race,Linear Artificial Tomography,L8,8,0.536512,0.49814400000000003,0.9284862221161876,0.9294211458525128,1.0
open_book_qa,arc_easy,Linear Artificial Tomography,L8,8,0.536512,0.48609885614361575,0.9060353843783844,0.9176330471938962,0.0
open_book_qa,arc_challenge,Linear Artificial Tomography,L8,8,0.536512,0.4936196469130155,0.920053320173669,0.885978749647384,0.0
open_book_qa,open_book_qa,Linear Artificial Tomography,L8,8,0.536512,0.536512,1.0,1.0,1.0
open_book_qa,got_cities,Linear Artificial Tomography,L8,8,0.536512,0.4848653182149898,0.903736203877993,1.761511223841467,0.8250825082508251
open_book_qa,got_sp_en_trans,Linear Artificial Tomography,L8,8,0.536512,0.4887039239001189,0.9108909472670116,1.930045869634032,4.310344827586206
open_book_qa,got_larger_than,Linear Artificial Tomography,L8,8,0.536512,0.49821479870316415,0.9286181831965812,1.7644092495515962,0.0
open_book_qa,imdb,Linear Artificial Tomography,L8,8,0.536512,0.6822280000000001,1.2715987713229155,2.375610603658001,4.5
open_book_qa,amazon_polarity,Linear Artificial Tomography,L8,8,0.536512,0.49481200000000003,0.9222757366098057,1.8437065651400846,0.5
open_book_qa,ag_news,Linear Artificial Tomography,L8,8,0.536512,0.5076853333333333,0.9462702294325818,1.0799933333316678,4.0
open_book_qa,dbpedia_14,Linear Artificial Tomography,L8,8,0.536512,0.25016463122605365,0.46627965679435623,0.16941065746925194,0.0
open_book_qa,rte,Linear Artificial Tomography,L8,8,0.536512,0.47154270223774586,0.8789042970851461,1.7680918895656244,1.8050541516245489
open_book_qa,copa,Linear Artificial Tomography,L8,8,0.536512,0.5022,0.9360461648574496,1.9120086940707026,2.5
open_book_qa,boolq,Linear Artificial Tomography,L8,8,0.536512,0.5289,0.9858120601216749,1.9133698058818267,1.0
got_cities,commonsense_qa,Linear Artificial Tomography,L8,8,0.47229574442592775,0.534246875,1.1311702070264753,0.5024580832281363,0.0
got_cities,race,Linear Artificial Tomography,L8,8,0.47229574442592775,0.498848,1.0562195528700906,0.5074593612427333,0.0
got_cities,arc_easy,Linear Artificial Tomography,L8,8,0.47229574442592775,0.4996016021476051,1.0578151678136913,0.5085213933969449,0.0
got_cities,arc_challenge,Linear Artificial Tomography,L8,8,0.47229574442592775,0.5274762099798403,1.1168345601355865,0.563324120837165,0.0
got_cities,open_book_qa,Linear Artificial Tomography,L8,8,0.47229574442592775,0.4928266666666667,1.043470479001868,0.49354027334748696,0.0
got_cities,got_cities,Linear Artificial Tomography,L8,8,0.47229574442592775,0.47229574442592775,1.0,1.0,1.0
got_cities,got_sp_en_trans,Linear Artificial Tomography,L8,8,0.47229574442592775,0.47354340071343637,1.0026416843730512,1.0247386261045384,0.0
got_cities,got_larger_than,Linear Artificial Tomography,L8,8,0.47229574442592775,0.5352496643587052,1.1332934303892523,1.0898405131707414,2.2009685230024214
got_cities,imdb,Linear Artificial Tomography,L8,8,0.47229574442592775,0.0005760000000000002,0.001219574825303845,0.6172189515295669,0.0
got_cities,amazon_polarity,Linear Artificial Tomography,L8,8,0.47229574442592775,0.566928,1.2003665218053088,1.3310886165444862,55.146
got_cities,ag_news,Linear Artificial Tomography,L8,8,0.47229574442592775,0.6686773333333335,1.4158021562233345,0.8920428902050369,0.0
got_cities,dbpedia_14,Linear Artificial Tomography,L8,8,0.47229574442592775,0.6839080459770115,1.4480504091949782,0.2014526751212316,0.0
got_cities,rte,Linear Artificial Tomography,L8,8,0.47229574442592775,0.5306337890497725,1.1235201572581481,1.0633279887045772,2.187725631768953
got_cities,copa,Linear Artificial Tomography,L8,8,0.47229574442592775,0.475,1.0057257673946634,1.0428058750488542,3.03
got_cities,boolq,Linear Artificial Tomography,L8,8,0.47229574442592775,0.6163160000000001,1.3049365938054935,1.2173172098295069,0.606
got_sp_en_trans,commonsense_qa,Linear Artificial Tomography,L8,8,0.5105529131985731,0.476996875,0.9342751018922854,0.3397164902078463,0.0
got_sp_en_trans,race,Linear Artificial Tomography,L8,8,0.5105529131985731,0.501072,0.9814301065502183,0.445863570614124,0.0
got_sp_en_trans,arc_easy,Linear Artificial Tomography,L8,8,0.5105529131985731,0.490585511152466,0.9608906314508855,0.4352375378175481,0.0
got_sp_en_trans,arc_challenge,Linear Artificial Tomography,L8,8,0.5105529131985731,0.5138006053223687,1.0063611273970587,0.45684525508356105,0.11553784860557768
got_sp_en_trans,open_book_qa,Linear Artificial Tomography,L8,8,0.5105529131985731,0.5056106666666667,0.9903198152353226,0.4485771558070891,0.0
got_sp_en_trans,got_cities,Linear Artificial Tomography,L8,8,0.5105529131985731,0.505800084958991,0.9906908214276832,0.9500946695048529,0.0
got_sp_en_trans,got_sp_en_trans,Linear Artificial Tomography,L8,8,0.5105529131985731,0.5105529131985731,1.0,1.0,1.0
got_sp_en_trans,got_larger_than,Linear Artificial Tomography,L8,8,0.5105529131985731,0.501691397616214,0.9826432964081186,0.8599779199533731,0.0
got_sp_en_trans,imdb,Linear Artificial Tomography,L8,8,0.5105529131985731,0.46118000000000003,0.903295208151383,0.8606358086753172,0.0
got_sp_en_trans,amazon_polarity,Linear Artificial Tomography,L8,8,0.5105529131985731,0.396248,0.7761154422125183,0.7701695313007546,0.0
got_sp_en_trans,ag_news,Linear Artificial Tomography,L8,8,0.5105529131985731,0.446496,0.8745342323144105,0.39380305113646213,0.116
got_sp_en_trans,dbpedia_14,Linear Artificial Tomography,L8,8,0.5105529131985731,0.4596204501915709,0.9002405790069546,0.10921802061291878,0.0
got_sp_en_trans,rte,Linear Artificial Tomography,L8,8,0.5105529131985731,0.4885115145512127,0.9568283755169023,0.9045332853496224,0.0
got_sp_en_trans,copa,Linear Artificial Tomography,L8,8,0.5105529131985731,0.48219999999999996,0.9444662590975255,0.8601790104808903,0.0
got_sp_en_trans,boolq,Linear Artificial Tomography,L8,8,0.5105529131985731,0.5606519999999999,1.098127119650655,0.9761075811914052,0.058
got_larger_than,commonsense_qa,Linear Artificial Tomography,L8,8,0.49700707631515684,0.546553125,1.099688819427242,0.5047847189656358,0.0
got_larger_than,race,Linear Artificial Tomography,L8,8,0.49700707631515684,0.5721066666666665,1.151103664173764,0.6610380856620063,0.0
got_larger_than,arc_easy,Linear Artificial Tomography,L8,8,0.49700707631515684,0.5387729346146236,1.0840347357005893,0.5823140397004891,0.0
got_larger_than,arc_challenge,Linear Artificial Tomography,L8,8,0.49700707631515684,0.5060984366938122,1.018292215165344,0.5315088446351924,0.0
got_larger_than,open_book_qa,Linear Artificial Tomography,L8,8,0.49700707631515684,0.46471466666666666,0.9350262577991681,0.4859145247193663,0.0
got_larger_than,got_cities,Linear Artificial Tomography,L8,8,0.49700707631515684,0.5744534849524556,1.1558255653249276,1.1809539093464758,0.0
got_larger_than,got_sp_en_trans,Linear Artificial Tomography,L8,8,0.49700707631515684,0.46076099881093935,0.9270713049541501,1.01944282147644,0.0
got_larger_than,got_larger_than,Linear Artificial Tomography,L8,8,0.49700707631515684,0.49700707631515684,1.0,1.0,0.0
got_larger_than,imdb,Linear Artificial Tomography,L8,8,0.49700707631515684,0.17737600000000003,0.35688827876471574,0.7260401625664693,0.0
got_larger_than,amazon_polarity,Linear Artificial Tomography,L8,8,0.49700707631515684,0.53714,1.080749199754642,1.1080589071910123,0.0
got_larger_than,ag_news,Linear Artificial Tomography,L8,8,0.49700707631515684,0.5386986666666667,1.0838853053373285,0.555635169298419,0.0
got_larger_than,dbpedia_14,Linear Artificial Tomography,L8,8,0.49700707631515684,0.9756495450191571,1.9630496053550928,1.9430786178220898,0.0
got_larger_than,rte,Linear Artificial Tomography,L8,8,0.49700707631515684,0.5250557155703841,1.0564350903475694,1.1229364974952571,0.0
got_larger_than,copa,Linear Artificial Tomography,L8,8,0.49700707631515684,0.506,1.0180941562271453,1.1123146842490905,0.0
got_larger_than,boolq,Linear Artificial Tomography,L8,8,0.49700707631515684,0.525114,1.0565523611720575,1.119836704850878,0.0
imdb,commonsense_qa,Linear Artificial Tomography,L8,8,1.0,0.434840625,0.434840625,0.18527657003588763,0.0
imdb,race,Linear Artificial Tomography,L8,8,1.0,0.46798399999999996,0.46798399999999996,0.23520039494067943,0.0
imdb,arc_easy,Linear Artificial Tomography,L8,8,1.0,0.47856405649228073,0.47856405649228073,0.2421015285219228,0.0
imdb,arc_challenge,Linear Artificial Tomography,L8,8,1.0,0.4973909435688487,0.4973909435688487,0.2502835085261245,0.0
imdb,open_book_qa,Linear Artificial Tomography,L8,8,1.0,0.5307839999999999,0.5307839999999999,0.261789316998653,0.0
imdb,got_cities,Linear Artificial Tomography,L8,8,1.0,0.5259397226851399,0.5259397226851399,0.5039291351196856,0.0
imdb,got_sp_en_trans,Linear Artificial Tomography,L8,8,1.0,0.5077288941736029,0.5077288941736029,0.5240363881192401,0.0
imdb,got_larger_than,Linear Artificial Tomography,L8,8,1.0,0.49466784702964783,0.49466784702964783,0.4905776597537289,0.0
imdb,imdb,Linear Artificial Tomography,L8,8,1.0,1.0,1.0,1.0,1.0
imdb,amazon_polarity,Linear Artificial Tomography,L8,8,1.0,0.48658,0.48658,0.505014017916557,0.0
imdb,ag_news,Linear Artificial Tomography,L8,8,1.0,0.3631253333333333,0.3631253333333333,0.19742086288451027,0.0
imdb,dbpedia_14,Linear Artificial Tomography,L8,8,1.0,0.037191690613026816,0.037191690613026816,0.038169741575133656,0.0
imdb,rte,Linear Artificial Tomography,L8,8,1.0,0.4596436810071811,0.4596436810071811,0.4729229853553588,0.0036101083032490976
imdb,copa,Linear Artificial Tomography,L8,8,1.0,0.5729000000000001,0.5729000000000001,0.5794542332847709,0.0
imdb,boolq,Linear Artificial Tomography,L8,8,1.0,0.382988,0.382988,0.4282754184587818,0.0
amazon_polarity,commonsense_qa,Linear Artificial Tomography,L8,8,0.57868,0.563453125,0.9736868822146956,0.39317366372900314,0.0
amazon_polarity,race,Linear Artificial Tomography,L8,8,0.57868,0.5240906666666667,0.9056657680698602,0.4284656617434939,0.0
amazon_polarity,arc_easy,Linear Artificial Tomography,L8,8,0.57868,0.5381686533083064,0.929993525451556,0.4318436537381258,0.0
amazon_polarity,arc_challenge,Linear Artificial Tomography,L8,8,0.57868,0.5066782270118458,0.8755758398628705,0.42138797913130005,0.0
amazon_polarity,open_book_qa,Linear Artificial Tomography,L8,8,0.57868,0.46443733333333337,0.8025805857007904,0.37053956461231663,0.0
amazon_polarity,got_cities,Linear Artificial Tomography,L8,8,0.57868,0.46844535938742393,0.8095067384174742,0.807370243484105,0.1222344456667889
amazon_polarity,got_sp_en_trans,Linear Artificial Tomography,L8,8,0.57868,0.4527348394768133,0.7823578479933873,0.8021838941479497,0.31928480204342274
amazon_polarity,got_larger_than,Linear Artificial Tomography,L8,8,0.57868,0.5157619497095017,0.8912731556464744,0.842254553687714,0.0
amazon_polarity,imdb,Linear Artificial Tomography,L8,8,0.57868,0.0,0.0,0.49656116076309836,0.0
amazon_polarity,amazon_polarity,Linear Artificial Tomography,L8,8,0.57868,0.57868,1.0,1.0,1.0
amazon_polarity,ag_news,Linear Artificial Tomography,L8,8,0.57868,0.6674346666666666,1.1533743462132209,0.7665670255672518,0.3703703703703704
amazon_polarity,dbpedia_14,Linear Artificial Tomography,L8,8,0.57868,0.9825939894636015,1.6979919635439302,1.412291444782024,12.602880658436215
amazon_polarity,rte,Linear Artificial Tomography,L8,8,0.57868,0.5326669186357178,0.9204861385147539,0.8283834130935548,0.13370771493515177
amazon_polarity,copa,Linear Artificial Tomography,L8,8,0.57868,0.4492,0.7762493951752264,0.8140716196410418,0.3703703703703704
amazon_polarity,boolq,Linear Artificial Tomography,L8,8,0.57868,0.62408,1.0784544134927767,0.9637348985024223,0.1851851851851852
ag_news,commonsense_qa,Linear Artificial Tomography,L8,8,0.566208,0.5320718750000001,0.9397109807703177,0.8188658745061494,0.0
ag_news,race,Linear Artificial Tomography,L8,8,0.566208,0.5466933333333334,0.9655344561244866,1.0621440442441565,0.0
ag_news,arc_easy,Linear Artificial Tomography,L8,8,0.566208,0.510446579928235,0.9015177813245926,0.9770554207944105,0.0
ag_news,arc_challenge,Linear Artificial Tomography,L8,8,0.566208,0.4988483981297773,0.8810338217223658,0.9254505858395415,0.0
ag_news,open_book_qa,Linear Artificial Tomography,L8,8,0.566208,0.5978666666666667,1.0559134923326174,1.0866605866878944,0.0
ag_news,got_cities,Linear Artificial Tomography,L8,8,0.566208,0.5070417932882396,0.89550446706553,1.8578219846956077,0.0
ag_news,got_sp_en_trans,Linear Artificial Tomography,L8,8,0.566208,0.4684898929845422,0.8274165906955433,1.9167861923228873,0.0
ag_news,got_larger_than,Linear Artificial Tomography,L8,8,0.566208,0.4909362193599071,0.8670598426018479,1.7231242588412408,0.0
ag_news,imdb,Linear Artificial Tomography,L8,8,0.566208,0.922496,1.6292528540748275,3.4320802397238643,0.0
ag_news,amazon_polarity,Linear Artificial Tomography,L8,8,0.566208,0.49220400000000003,0.8692989148864022,1.9956424127775638,0.0
ag_news,ag_news,Linear Artificial Tomography,L8,8,0.566208,0.566208,1.0,1.0,0.0
ag_news,dbpedia_14,Linear Artificial Tomography,L8,8,0.566208,0.23858057950191572,0.42136561034445946,0.16922071663853674,0.0
ag_news,rte,Linear Artificial Tomography,L8,8,0.566208,0.4728068917879811,0.8350409951607555,1.7280845738955153,0.0
ag_news,copa,Linear Artificial Tomography,L8,8,0.566208,0.4548,0.8032383858935231,1.7412373100556708,0.0
ag_news,boolq,Linear Artificial Tomography,L8,8,0.566208,0.519892,0.9181996722052673,1.9406683716214166,0.0
dbpedia_14,commonsense_qa,Linear Artificial Tomography,L8,8,0.5773168103448276,0.534190625,0.9252989267382175,2.6904987380204104,0.0
dbpedia_14,race,Linear Artificial Tomography,L8,8,0.5773168103448276,0.5622346666666667,0.973875446881319,3.5741991993430773,0.0
dbpedia_14,arc_easy,Linear Artificial Tomography,L8,8,0.5773168103448276,0.4954892806913405,0.8582623471424432,3.0042117024416366,0.0
dbpedia_14,arc_challenge,Linear Artificial Tomography,L8,8,0.5773168103448276,0.4779653083261081,0.8279081775578689,3.0682771341363866,0.0
dbpedia_14,open_book_qa,Linear Artificial Tomography,L8,8,0.5773168103448276,0.5879306666666666,1.0183848038575205,3.868385859704885,0.0
dbpedia_14,got_cities,Linear Artificial Tomography,L8,8,0.5773168103448276,0.4729492751255323,0.81921964968081,6.300100219246927,0.0
dbpedia_14,got_sp_en_trans,Linear Artificial Tomography,L8,8,0.5773168103448276,0.5347800237812128,0.9263198545384329,6.975336378658658,0.0
dbpedia_14,got_larger_than,Linear Artificial Tomography,L8,8,0.5773168103448276,0.47594815001553625,0.8244141543899536,5.889124288284561,0.0
dbpedia_14,imdb,Linear Artificial Tomography,L8,8,0.5773168103448276,0.553688,0.9590713280447969,6.573728829623595,0.0
dbpedia_14,amazon_polarity,Linear Artificial Tomography,L8,8,0.5773168103448276,0.621168,1.075956890340644,8.106945952244164,0.0
dbpedia_14,ag_news,Linear Artificial Tomography,L8,8,0.5773168103448276,0.45253333333333334,0.7838561518121013,3.6708343227990707,0.0
dbpedia_14,dbpedia_14,Linear Artificial Tomography,L8,8,0.5773168103448276,0.5773168103448276,1.0,1.0,0.0
dbpedia_14,rte,Linear Artificial Tomography,L8,8,0.5773168103448276,0.5014010348108278,0.8685023990750315,6.189807041668382,0.0
dbpedia_14,copa,Linear Artificial Tomography,L8,8,0.5773168103448276,0.4703,0.814630704619692,6.396907838310649,0.0
dbpedia_14,boolq,Linear Artificial Tomography,L8,8,0.5773168103448276,0.38131200000000004,0.6604900345310313,5.188136405235127,0.0
rte,commonsense_qa,Linear Artificial Tomography,L8,8,0.5346218509298961,0.5228906249999999,0.9780569651062869,0.41377588997504217,0.0
rte,race,Linear Artificial Tomography,L8,8,0.5346218509298961,0.52392,0.9799823914580338,0.5363735610200693,0.0
rte,arc_easy,Linear Artificial Tomography,L8,8,0.5346218509298961,0.506820892090332,0.9479988354549885,0.5145003498198941,0.0
rte,arc_challenge,Linear Artificial Tomography,L8,8,0.5346218509298961,0.5008218128819835,0.9367776719392923,0.5280972904768493,0.0
rte,open_book_qa,Linear Artificial Tomography,L8,8,0.5346218509298961,0.44136000000000003,0.8255554823139368,0.4265870533955754,0.0
rte,got_cities,Linear Artificial Tomography,L8,8,0.5346218509298961,0.46537921118844555,0.8704829598322381,1.0395136642181584,0.0
rte,got_sp_en_trans,Linear Artificial Tomography,L8,8,0.5346218509298961,0.4765160523186683,0.8913142092674264,1.000465624804567,0.0
rte,got_larger_than,Linear Artificial Tomography,L8,8,0.5346218509298961,0.5266900785019553,0.9851637705901009,0.9691846300381162,0.0
rte,imdb,Linear Artificial Tomography,L8,8,0.5346218509298961,0.0,0.0,0.6031411228557462,0.0
rte,amazon_polarity,Linear Artificial Tomography,L8,8,0.5346218509298961,0.56824,1.0628821081884887,1.2181817713726115,0.0
rte,ag_news,Linear Artificial Tomography,L8,8,0.5346218509298961,0.5133653333333333,0.9602400882799867,0.4697620161480159,0.0
rte,dbpedia_14,Linear Artificial Tomography,L8,8,0.5346218509298961,0.9498922413793104,1.7767553640523905,1.4816970632073203,0.0
rte,rte,Linear Artificial Tomography,L8,8,0.5346218509298961,0.5346218509298961,1.0,1.0,0.0
rte,copa,Linear Artificial Tomography,L8,8,0.5346218509298961,0.5392999999999999,1.0087503888252356,1.0519495846225975,0.0
rte,boolq,Linear Artificial Tomography,L8,8,0.5346218509298961,0.6193599999999999,1.1585010955364323,1.1818744371194612,0.0
copa,commonsense_qa,Linear Artificial Tomography,L8,8,0.4586,0.47114062500000004,1.0273454535542959,0.368649353470227,0.0
copa,race,Linear Artificial Tomography,L8,8,0.4586,0.519216,1.1321761883994768,0.5058210459647889,0.0
copa,arc_easy,Linear Artificial Tomography,L8,8,0.4586,0.521970705725699,1.138182960588092,0.5193192620434303,0.0
copa,arc_challenge,Linear Artificial Tomography,L8,8,0.4586,0.5063431188463768,1.1041062338560332,0.5132106324130533,0.0
copa,open_book_qa,Linear Artificial Tomography,L8,8,0.4586,0.5615946666666667,1.2245849687454573,0.5973889080190748,0.2
copa,got_cities,Linear Artificial Tomography,L8,8,0.4586,0.4860416734742781,1.0598379273316139,1.050651657229304,0.0
copa,got_sp_en_trans,Linear Artificial Tomography,L8,8,0.4586,0.5178359096313911,1.1291668330383584,1.073205051192262,0.0
copa,got_larger_than,Linear Artificial Tomography,L8,8,0.4586,0.4766282267000451,1.039311440689152,1.0546926661534897,2.3002421307506054
copa,imdb,Linear Artificial Tomography,L8,8,0.4586,0.9999399999999999,2.1804186655037068,1.9775512686842842,50.0
copa,amazon_polarity,Linear Artificial Tomography,L8,8,0.4586,0.257324,0.5611077191452246,0.7220444602208069,0.0
copa,ag_news,Linear Artificial Tomography,L8,8,0.4586,0.4772586666666667,1.0406861462421864,0.47304422507565846,0.0
copa,dbpedia_14,Linear Artificial Tomography,L8,8,0.4586,0.04278915229885057,0.09330386458536977,0.07528912172126379,0.0
copa,rte,Linear Artificial Tomography,L8,8,0.4586,0.4712559788345997,1.027596988300479,0.9622619592557745,0.18050541516245489
copa,copa,Linear Artificial Tomography,L8,8,0.4586,0.4586,1.0,1.0,1.0
copa,boolq,Linear Artificial Tomography,L8,8,0.4586,0.47052,1.0259921500218054,0.9696451263053291,0.2
boolq,commonsense_qa,Linear Artificial Tomography,L8,8,0.61758,0.5698968750000001,0.9227903672398718,0.4283989965836974,5.0
boolq,race,Linear Artificial Tomography,L8,8,0.61758,0.5524853333333333,0.8945971911871066,0.4972251798688686,0.0
boolq,arc_easy,Linear Artificial Tomography,L8,8,0.61758,0.5565644736068107,0.901202230653212,0.5030628367498593,2.008032128514056
boolq,arc_challenge,Linear Artificial Tomography,L8,8,0.61758,0.5344709280368513,0.8654278442256084,0.4933969803698866,0.0
boolq,open_book_qa,Linear Artificial Tomography,L8,8,0.61758,0.5808426666666666,0.940514049461878,0.5447772420162682,2.0
boolq,got_cities,Linear Artificial Tomography,L8,8,0.61758,0.4554782210894357,0.737521003091803,0.8223680601854763,0.0
boolq,got_sp_en_trans,Linear Artificial Tomography,L8,8,0.61758,0.5630202140309155,0.9116555167442526,0.977478214969445,8.620689655172413
boolq,got_larger_than,Linear Artificial Tomography,L8,8,0.61758,0.5234831651706935,0.8476362012544019,0.8957763352562532,1.2106537530266344
boolq,imdb,Linear Artificial Tomography,L8,8,0.61758,0.0,0.0,0.5244739642693501,0.0
boolq,amazon_polarity,Linear Artificial Tomography,L8,8,0.61758,0.48766,0.7896304932154539,0.830740054538772,3.0
boolq,ag_news,Linear Artificial Tomography,L8,8,0.61758,0.6522346666666666,1.0561136478944697,0.6111354143641436,0.0
boolq,dbpedia_14,Linear Artificial Tomography,L8,8,0.61758,0.3440193965517241,0.5570442639847859,0.08910242652324188,0.0
boolq,rte,Linear Artificial Tomography,L8,8,0.61758,0.5394309843735745,0.87345928361277,0.8981650486048353,1.8050541516245489
boolq,copa,Linear Artificial Tomography,L8,8,0.61758,0.495,0.8015155931215389,0.8531776119915129,0.0
boolq,boolq,Linear Artificial Tomography,L8,8,0.61758,0.61758,1.0,1.0,1.0
commonsense_qa,commonsense_qa,Linear Artificial Tomography,L16,16,0.618084375,0.618084375,1.0,1.0,1.0
commonsense_qa,race,Linear Artificial Tomography,L16,16,0.618084375,0.5561280000000001,0.8997606516100655,0.9313098877482853,0.08888888888888889
commonsense_qa,arc_easy,Linear Artificial Tomography,L16,16,0.618084375,0.5751474606816079,0.9305322767326191,0.9405090726933464,0.0
commonsense_qa,arc_challenge,Linear Artificial Tomography,L16,16,0.618084375,0.5179282868525896,0.8379572560018034,0.9262948589560261,0.0
commonsense_qa,open_book_qa,Linear Artificial Tomography,L16,16,0.618084375,0.5522826666666667,0.8935392787864387,0.9028214996039763,0.0
commonsense_qa,got_cities,Linear Artificial Tomography,L16,16,0.618084375,0.5729394721650383,0.9269599675044985,2.0651683080195777,1.3201320132013201
commonsense_qa,got_sp_en_trans,Linear Artificial Tomography,L16,16,0.618084375,0.5603448275862069,0.9065830657605717,1.9985385489888792,2.2988505747126435
commonsense_qa,got_larger_than,Linear Artificial Tomography,L16,16,0.618084375,0.6868833140840364,1.1113099470991097,2.2212974851333143,0.10761366693570085
commonsense_qa,imdb,Linear Artificial Tomography,L16,16,0.618084375,0.9140680000000001,1.4788725244834091,2.9794971120605287,14.666666666666668
commonsense_qa,amazon_polarity,Linear Artificial Tomography,L16,16,0.618084375,0.601852,0.9737376066172196,1.8494276086248338,0.0
commonsense_qa,ag_news,Linear Artificial Tomography,L16,16,0.618084375,0.5763893333333333,0.9325415050871223,0.9104518790619663,0.0
commonsense_qa,dbpedia_14,Linear Artificial Tomography,L16,16,0.618084375,0.877858596743295,1.420289255400276,0.9144795348667014,0.30864197530864196
commonsense_qa,rte,Linear Artificial Tomography,L16,16,0.618084375,0.5416205085430541,0.8762889509107136,1.7763115688009297,0.08022462896109106
commonsense_qa,copa,Linear Artificial Tomography,L16,16,0.618084375,0.5295000000000001,0.8566791548483976,1.7604057375442521,0.0
commonsense_qa,boolq,Linear Artificial Tomography,L16,16,0.618084375,0.5347280000000001,0.8651375469570802,1.7230508671009293,0.0
race,commonsense_qa,Linear Artificial Tomography,L16,16,0.49675733333333333,0.5598843750000001,1.1270782280013316,1.016419524346904,0.0
race,race,Linear Artificial Tomography,L16,16,0.49675733333333333,0.49675733333333333,1.0,1.0,0.0
race,arc_easy,Linear Artificial Tomography,L16,16,0.49675733333333333,0.4997780736795384,1.0060809174691703,0.9773244647597048,0.0
race,arc_challenge,Linear Artificial Tomography,L16,16,0.49675733333333333,0.5091197293602625,1.0248861872737243,1.0871451912487562,0.0
race,open_book_qa,Linear Artificial Tomography,L16,16,0.49675733333333333,0.5309226666666667,1.0687767065341092,1.0621895336070173,0.0
race,got_cities,Linear Artificial Tomography,L16,16,0.49675733333333333,0.683516866538139,1.3759572746548396,2.6063553648196898,0.0
race,got_sp_en_trans,Linear Artificial Tomography,L16,16,0.49675733333333333,0.6355529131985731,1.2794031825034082,2.513555507593723,0.0
race,got_larger_than,Linear Artificial Tomography,L16,16,0.49675733333333333,0.660764851760871,1.3301562099285318,2.4425719155276377,0.0
race,imdb,Linear Artificial Tomography,L16,16,0.49675733333333333,0.930144,1.872431341392712,3.728213634292074,0.0
race,amazon_polarity,Linear Artificial Tomography,L16,16,0.49675733333333333,0.581312,1.170213222821069,2.3694891350366283,0.0
race,ag_news,Linear Artificial Tomography,L16,16,0.49675733333333333,0.564176,1.1357175066028216,1.14668876106566,0.0
race,dbpedia_14,Linear Artificial Tomography,L16,16,0.49675733333333333,0.321150622605364,0.6464939741309587,0.19860247016233093,0.0
race,rte,Linear Artificial Tomography,L16,16,0.49675733333333333,0.526163510537085,1.059196261897999,2.068653957378861,0.0
race,copa,Linear Artificial Tomography,L16,16,0.49675733333333333,0.4974,1.0012937235618733,1.9379423884891829,0.0
race,boolq,Linear Artificial Tomography,L16,16,0.49675733333333333,0.6175759999999999,1.2432146614846147,2.2835386095973194,0.0
