Dataset,Method,Layer,Metric,Mean A,Mean B,W-Statistic,P-Value,Significant (p<0.05)
open_book_qa,LR,17,AUC,0.7868538666666666,0.7732298666666667,2.0,5.587935447692871e-09,True
open_book_qa,LR,17,Macro F1,0.716108789872063,0.682843686777075,0.0,1.862645149230957e-09,True
open_book_qa,LR,19,AUC,0.7736879999999999,0.7558016,1.0,3.725290298461914e-09,True
open_book_qa,LR,19,Macro F1,0.6941934588069293,0.6743202423406873,6.0,2.60770320892334e-08,True
open_book_qa,LR,21,AUC,0.7649130666666666,0.7434336,0.0,1.862645149230957e-09,True
open_book_qa,LR,21,Macro F1,0.6956909855086214,0.6768066645394976,14.0,2.0489096641540527e-07,True
open_book_qa,LR,23,AUC,0.7546293333333334,0.7409471999999998,15.0,2.551823854446411e-07,True
open_book_qa,LR,23,Macro F1,0.6805726520423605,0.6692632313514667,85.0,0.001718590036034584,True
open_book_qa,LR,25,AUC,0.7358714666666668,0.7328773333333334,162.0,0.15188691951334476,False
open_book_qa,LR,25,Macro F1,0.667091042803308,0.6632295213733881,160.0,0.140283040702343,False
open_book_qa,LR,27,AUC,0.7355056,0.7250048000000001,62.0,0.00020912662148475647,True
open_book_qa,LR,27,Macro F1,0.6724606425313117,0.6641248957855469,106.0,0.008142979815602303,True
open_book_qa,LR,29,AUC,0.7237786666666667,0.7178106666666667,123.0,0.023410143330693245,True
open_book_qa,LR,29,Macro F1,0.6686422262546479,0.6383693401804648,6.0,2.60770320892334e-08,True
open_book_qa,LR,31,AUC,0.7205920000000001,0.7123605333333333,105.0,0.007612137123942375,True
open_book_qa,LR,31,Macro F1,0.6607377745977814,0.6365802064094069,15.0,2.551823854446411e-07,True
open_book_qa,DIM,1,AUC,0.5429781333333333,0.5459114666666667,110.0,0.010598260909318924,True
open_book_qa,DIM,1,Macro F1,0.530560661057258,0.5439490027772068,0.0,1.862645149230957e-09,True
open_book_qa,DIM,3,AUC,0.5459178666666666,0.5462698666666667,213.0,0.6883514902795522,False
open_book_qa,DIM,3,Macro F1,0.5309628989662705,0.5385816598410239,18.0,4.7124922275543213e-07,True
open_book_qa,DIM,5,AUC,0.5554474666666668,0.5516106666666667,61.0,0.00018860027194023132,True
open_book_qa,DIM,5,Macro F1,0.5431622719456786,0.539369993582061,122.0,0.022098854184150696,True
open_book_qa,DIM,7,AUC,0.5603562666666665,0.5532346666666667,12.0,1.30385160446167e-07,True
open_book_qa,DIM,7,Macro F1,0.5469035996246021,0.5432447771072463,97.0,0.004338232800364494,True
open_book_qa,DIM,9,AUC,0.5726837333333333,0.5648101333333333,39.0,1.3966113328933716e-05,True
open_book_qa,DIM,9,Macro F1,0.5517026586126238,0.5553371300854184,144.0,0.11199148595825233,False
open_book_qa,DIM,11,AUC,0.6145269333333333,0.6059930666666665,34.0,6.917864084243774e-06,True
open_book_qa,DIM,11,Macro F1,0.557059998922697,0.5675406174076986,51.0,6.286613643169403e-05,True
open_book_qa,DIM,13,AUC,0.6698218666666667,0.6686,151.0,0.09610157273709774,False
open_book_qa,DIM,13,Macro F1,0.6068260336383634,0.600705249645955,63.0,0.00023163668811321259,True
open_book_qa,DIM,15,AUC,0.712754133333333,0.7152416,9.0,6.146728992462158e-08,True
open_book_qa,DIM,15,Macro F1,0.6443857510128362,0.6367068532764556,0.0,2.5630832507250074e-06,True
open_book_qa,DIM,17,AUC,0.7314463999999998,0.7344976,0.0,1.862645149230957e-09,True
open_book_qa,DIM,17,Macro F1,0.6453412930598846,0.6491138369430003,43.0,2.366676926612854e-05,True
open_book_qa,DIM,19,AUC,0.7338650666666667,0.7374549333333335,0.0,1.862645149230957e-09,True
open_book_qa,DIM,19,Macro F1,0.6538695829987572,0.656457419305215,70.0,0.00046010687947273254,True
open_book_qa,DIM,21,AUC,0.7358682666666669,0.7389168,0.0,1.862645149230957e-09,True
open_book_qa,DIM,21,Macro F1,0.6535537954257877,0.6567844484175218,45.0,3.049522638320923e-05,True
open_book_qa,DIM,23,AUC,0.7369029333333331,0.7400261333333334,0.0,1.862645149230957e-09,True
open_book_qa,DIM,23,Macro F1,0.6538365561122849,0.653402180679284,150.0,0.517212372332283,False
open_book_qa,DIM,25,AUC,0.737288,0.7406970666666666,0.0,1.7333066441991056e-06,True
open_book_qa,DIM,25,Macro F1,0.6542710443213514,0.6562288474451178,59.0,0.0001528710126876831,True
open_book_qa,DIM,27,AUC,0.7384767999999998,0.7420357333333334,0.0,1.862645149230957e-09,True
open_book_qa,DIM,27,Macro F1,0.6511403168034076,0.6519596461676583,135.0,0.07443762498218096,False
open_book_qa,DIM,29,AUC,0.7376026666666669,0.7410645333333333,0.0,1.862645149230957e-09,True
open_book_qa,DIM,29,Macro F1,0.65173384756488,0.6505008439359127,132.0,0.03841841779649258,True
open_book_qa,DIM,31,AUC,0.7388570666666667,0.7419669333333334,0.0,1.7333066441991056e-06,True
open_book_qa,DIM,31,Macro F1,0.6475076595673851,0.6486166398194129,92.0,0.011483595636288289,True
open_book_qa,LAT,1,AUC,0.5228570666666666,0.5233184000000001,14.0,6.960418512693116e-06,True
open_book_qa,LAT,1,Macro F1,0.4727881360646074,0.4850412123220035,0.0,1.862645149230957e-09,True
open_book_qa,LAT,3,AUC,0.5291322666666667,0.5286922666666667,96.5,0.0051520795710785945,True
open_book_qa,LAT,3,Macro F1,0.5084046403034911,0.5176347046597448,0.0,1.862645149230957e-09,True
open_book_qa,LAT,5,AUC,0.5289045333333333,0.5283909333333333,1.0,1.919722783767457e-06,True
open_book_qa,LAT,5,Macro F1,0.5192859091679197,0.5186493116400531,184.0,0.3284698575735092,False
open_book_qa,LAT,7,AUC,0.5301637333333333,0.5299162666666667,193.0,0.42795460671186447,False
open_book_qa,LAT,7,Macro F1,0.5223126190090398,0.5267878389235148,35.0,7.994472980499268e-06,True
open_book_qa,LAT,9,AUC,0.5196282666666667,0.5190826666666666,197.5,0.4715681267209382,False
open_book_qa,LAT,9,Macro F1,0.5042121603971617,0.508154619151085,93.0,0.0032229889184236526,True
open_book_qa,LAT,11,AUC,0.5177936,0.5161589333333334,19.0,5.718320608139038e-07,True
open_book_qa,LAT,11,Macro F1,0.49808424341188146,0.500739747184791,40.0,0.00020583772884590765,True
open_book_qa,LAT,13,AUC,0.5173498666666666,0.5256901333333333,0.0,1.7333066441991056e-06,True
open_book_qa,LAT,13,Macro F1,0.4940950399727955,0.4945254481635831,189.0,0.3817984350025654,False
open_book_qa,LAT,15,AUC,0.5158373333333333,0.5192032,67.0,0.0003449581563472748,True
open_book_qa,LAT,15,Macro F1,0.4996937661777079,0.49002527998831996,4.0,1.30385160446167e-08,True
open_book_qa,LAT,17,AUC,0.7153082666666666,0.7090986666666665,0.0,1.862645149230957e-09,True
open_book_qa,LAT,17,Macro F1,0.6461471922705435,0.6383276704675601,5.0,1.862645149230957e-08,True
open_book_qa,LAT,19,AUC,0.7112864,0.7114453333333334,173.5,0.22491421903319475,False
open_book_qa,LAT,19,Macro F1,0.6523670827210748,0.6425004147784429,0.0,1.862645149230957e-09,True
open_book_qa,LAT,21,AUC,0.7090570666666667,0.7083264,38.5,0.00010828674132780889,True
open_book_qa,LAT,21,Macro F1,0.6493848644113392,0.6424594994303826,8.0,4.6566128730773926e-08,True
open_book_qa,LAT,23,AUC,0.714582933333333,0.7075578666666668,0.0,1.862645149230957e-09,True
open_book_qa,LAT,23,Macro F1,0.6487957652641121,0.6481528120726723,192.0,0.4161298982799053,False
open_book_qa,LAT,25,AUC,0.7053557333333332,0.7129370666666666,0.0,1.862645149230957e-09,True
open_book_qa,LAT,25,Macro F1,0.6511680174601856,0.6516422435423196,223.0,0.8552717231214046,False
open_book_qa,LAT,27,AUC,0.7174032000000001,0.7102192000000003,0.0,1.7333066441991056e-06,True
open_book_qa,LAT,27,Macro F1,0.6455884391252703,0.6418423862460119,84.0,0.0015832837671041489,True
open_book_qa,LAT,29,AUC,0.7171525333333332,0.7092005333333334,0.0,1.862645149230957e-09,True
open_book_qa,LAT,29,Macro F1,0.6423245456168866,0.6417803335789583,181.0,0.2988441474735737,False
open_book_qa,LAT,31,AUC,0.7120640000000001,0.7170298666666665,0.0,1.7333066441991056e-06,True
open_book_qa,LAT,31,Macro F1,0.64315368509172,0.6405511292020099,130.0,0.034536734223365784,True
open_book_qa,CCS,1,AUC,0.5264797333333333,0.5264808,219.0,0.7812524362910208,False
open_book_qa,CCS,1,Macro F1,0.5132714079016678,0.5168776207928281,48.0,4.4075772166252136e-05,True
open_book_qa,CCS,3,AUC,0.5430173333333334,0.544188,192.0,0.4161298982799053,False
open_book_qa,CCS,3,Macro F1,0.5309874319474133,0.5355231557479745,106.0,0.015909418546086483,True
open_book_qa,CCS,5,AUC,0.5422056000000001,0.5373877333333333,22.0,1.4927876950746346e-05,True
open_book_qa,CCS,5,Macro F1,0.5357140114622475,0.5100904117668985,0.0,1.862645149230957e-09,True
open_book_qa,CCS,7,AUC,0.5064357333333334,0.5146016,58.0,0.00013739429414272308,True
open_book_qa,CCS,7,Macro F1,0.4951613292145141,0.5120646255617589,19.0,5.718320608139038e-07,True
open_book_qa,CCS,9,AUC,0.5175674666666666,0.5270664,127.0,0.029325857758522034,True
open_book_qa,CCS,9,Macro F1,0.5121844263114925,0.5237754983875839,88.0,0.0021877754479646683,True
open_book_qa,CCS,11,AUC,0.5927690666666666,0.5853488,120.0,0.02066775709396874,True
open_book_qa,CCS,11,Macro F1,0.5765330086317613,0.5639874108838542,47.0,3.904104232788086e-05,True
open_book_qa,CCS,13,AUC,0.6470362666666667,0.5803642666666667,0.0,1.862645149230957e-09,True
open_book_qa,CCS,13,Macro F1,0.5978752774757591,0.5472099867092045,0.0,1.862645149230957e-09,True
open_book_qa,CCS,15,AUC,0.7440986666666666,0.7192293333333333,0.0,1.862645149230957e-09,True
open_book_qa,CCS,15,Macro F1,0.681220497203191,0.6479538111515601,0.0,1.862645149230957e-09,True
open_book_qa,CCS,17,AUC,0.7266847999999999,0.7420447999999998,2.0,5.587935447692871e-09,True
open_book_qa,CCS,17,Macro F1,0.6457984901536867,0.6649681769794237,4.0,1.30385160446167e-08,True
open_book_qa,CCS,19,AUC,0.7640922666666669,0.7449802666666667,2.0,5.587935447692871e-09,True
open_book_qa,CCS,19,Macro F1,0.6906904506163142,0.6604139589121514,0.0,1.862645149230957e-09,True
open_book_qa,CCS,21,AUC,0.7642960000000001,0.7365637333333335,0.0,1.862645149230957e-09,True
open_book_qa,CCS,21,Macro F1,0.6812393624855753,0.6636295140933378,26.0,1.991167664527893e-06,True
open_book_qa,CCS,23,AUC,0.7576554666666667,0.7215824000000001,0.0,1.862645149230957e-09,True
open_book_qa,CCS,23,Macro F1,0.6873925606940712,0.6579999263459981,0.0,1.862645149230957e-09,True
open_book_qa,CCS,25,AUC,0.7636901333333335,0.7404362666666665,0.0,1.862645149230957e-09,True
open_book_qa,CCS,25,Macro F1,0.6880241097511745,0.668091653629726,3.0,9.313225746154785e-09,True
open_book_qa,CCS,27,AUC,0.7167178666666665,0.7345237333333333,3.0,9.313225746154785e-09,True
open_book_qa,CCS,27,Macro F1,0.6560581801539805,0.6628044915501395,88.0,0.0021877754479646683,True
open_book_qa,CCS,29,AUC,0.7268029333333332,0.6658325333333331,0.0,1.862645149230957e-09,True
open_book_qa,CCS,29,Macro F1,0.6649884110134601,0.6192453589031347,0.0,1.862645149230957e-09,True
open_book_qa,CCS,31,AUC,0.7106997333333334,0.7107280000000001,227.0,0.9192965272814035,False
open_book_qa,CCS,31,Macro F1,0.6360018490995487,0.6556571917685905,15.0,2.551823854446411e-07,True
open_book_qa,LDA,1,AUC,0.5352176,0.5163909333333334,61.0,0.00018860027194023132,True
open_book_qa,LDA,1,Macro F1,0.5198736299505529,0.5090392902859479,103.0,0.006639536470174789,True
open_book_qa,LDA,3,AUC,0.5670309333333333,0.5500784,61.0,0.00018860027194023132,True
open_book_qa,LDA,3,Macro F1,0.5586883231513491,0.5312087229818093,16.0,3.1478703022003174e-07,True
open_book_qa,LDA,5,AUC,0.5790090666666666,0.5536218666666666,17.0,3.855675458908081e-07,True
open_book_qa,LDA,5,Macro F1,0.5481389498277099,0.5403646845554718,148.0,0.08406547829508781,False
open_book_qa,LDA,7,AUC,0.5869776000000001,0.5731904000000001,83.0,0.0014574769884347916,True
open_book_qa,LDA,7,Macro F1,0.5655923699124178,0.5595460283698254,164.0,0.1641840822994709,False
open_book_qa,LDA,9,AUC,0.5949952,0.5689552,17.0,3.855675458908081e-07,True
open_book_qa,LDA,9,Macro F1,0.58145038458759,0.5406581689127309,3.0,9.313225746154785e-09,True
open_book_qa,LDA,11,AUC,0.6289093333333332,0.5943359999999999,5.0,1.862645149230957e-08,True
open_book_qa,LDA,11,Macro F1,0.5961793815888796,0.5450302885586139,0.0,1.862645149230957e-09,True
open_book_qa,LDA,13,AUC,0.6573226666666667,0.6418207999999999,41.0,1.8244609236717224e-05,True
open_book_qa,LDA,13,Macro F1,0.6221066825590125,0.5940267422971274,4.0,1.30385160446167e-08,True
open_book_qa,LDA,15,AUC,0.6652085333333333,0.6636714666666668,197.0,0.4771064817905426,False
open_book_qa,LDA,15,Macro F1,0.6114759639847855,0.6182922290842593,127.0,0.029325857758522034,True
open_book_qa,LDA,17,AUC,0.6650469333333332,0.6731338666666669,131.0,0.036434996873140335,True
open_book_qa,LDA,17,Macro F1,0.6194638745012913,0.6257259613143369,167.0,0.18396909348666668,False
open_book_qa,LDA,19,AUC,0.6749258666666668,0.6851189333333334,86.0,0.004462787747516224,True
open_book_qa,LDA,19,Macro F1,0.6244802265519395,0.6240079188487052,229.0,0.9515264742076397,False
open_book_qa,LDA,21,AUC,0.681094933333333,0.6689493333333333,32.0,5.144625902175903e-06,True
open_book_qa,LDA,21,Macro F1,0.6316651671299173,0.6128864583143486,20.0,6.910413503646851e-07,True
open_book_qa,LDA,23,AUC,0.6564922666666667,0.6635221333333333,147.0,0.0803273618221283,False
open_book_qa,LDA,23,Macro F1,0.6044925012515132,0.6219709562769802,60.0,0.00016989745199680328,True
open_book_qa,LDA,25,AUC,0.6423392,0.6711093333333334,0.0,1.862645149230957e-09,True
open_book_qa,LDA,25,Macro F1,0.6065666602714075,0.6333400559401133,6.0,2.60770320892334e-08,True
open_book_qa,LDA,27,AUC,0.6454048,0.6580192,81.0,0.0012321043759584427,True
open_book_qa,LDA,27,Macro F1,0.617010536048086,0.6153291203912364,199.0,0.5027610473334789,False
open_book_qa,LDA,29,AUC,0.6522010666666667,0.6539962666666668,228.0,0.935398668050766,False
open_book_qa,LDA,29,Macro F1,0.6075206351790103,0.6219866263361685,60.0,0.0003879732068472332,True
open_book_qa,LDA,31,AUC,0.6526325333333332,0.6535402666666666,225.0,0.8871948085725307,False
open_book_qa,LDA,31,Macro F1,0.6177562363585004,0.6123116612166265,121.0,0.02084985189139843,True
open_book_qa,PCA,1,AUC,0.5232032,0.5234213333333334,90.5,0.0034898162640675415,True
open_book_qa,PCA,1,Macro F1,0.47315839832537615,0.4859788083239281,0.0,1.862645149230957e-09,True
open_book_qa,PCA,3,AUC,0.5287637333333334,0.5288186666666667,196.0,0.4527826056158235,False
open_book_qa,PCA,3,Macro F1,0.5095633142206041,0.5195335393224613,2.0,5.587935447692871e-09,True
open_book_qa,PCA,5,AUC,0.5288485333333333,0.5284688000000001,36.0,5.2949073701577573e-05,True
open_book_qa,PCA,5,Macro F1,0.519234529516878,0.5166124186743948,79.0,0.001038169488310814,True
open_book_qa,PCA,7,AUC,0.5297696000000001,0.5288464,70.0,0.00046010687947273254,True
open_book_qa,PCA,7,Macro F1,0.5206018876609478,0.5185640838910265,130.0,0.034536734223365784,True
open_book_qa,PCA,9,AUC,0.5197237333333333,0.5176789333333334,0.0,1.862645149230957e-09,True
open_book_qa,PCA,9,Macro F1,0.5116915659566598,0.5025929183163501,0.0,1.862645149230957e-09,True
open_book_qa,PCA,11,AUC,0.5181690666666666,0.5135370666666668,0.0,1.862645149230957e-09,True
open_book_qa,PCA,11,Macro F1,0.5105121661605326,0.5016483381736085,1.0,3.725290298461914e-09,True
open_book_qa,PCA,13,AUC,0.5192933333333334,0.5171706666666667,27.0,2.369271077058425e-05,True
open_book_qa,PCA,13,Macro F1,0.49092853690413835,0.4934767674022085,77.0,0.004115123481833648,True
open_book_qa,PCA,15,AUC,0.5136570666666667,0.5315696,0.0,1.862645149230957e-09,True
open_book_qa,PCA,15,Macro F1,0.4950369905613662,0.49812430535677443,18.0,3.9862558382584066e-05,True
open_book_qa,PCA,17,AUC,0.7120960000000001,0.7126624,146.0,0.07520560190684161,False
open_book_qa,PCA,17,Macro F1,0.6432997450394375,0.6439514145432735,204.0,0.5698575973510742,False
open_book_qa,PCA,19,AUC,0.7102298666666668,0.7098554666666665,144.0,0.06989291124045849,False
open_book_qa,PCA,19,Macro F1,0.649800197815137,0.6426670508408617,13.0,1.6391277313232422e-07,True
open_book_qa,PCA,21,AUC,0.7138090666666668,0.7113162666666668,0.0,1.862645149230957e-09,True
open_book_qa,PCA,21,Macro F1,0.6464814623868576,0.6491824497458277,95.0,0.0037444327026605606,True
open_book_qa,PCA,23,AUC,0.7129813333333334,0.7097125333333332,0.0,1.7333066441991056e-06,True
open_book_qa,PCA,23,Macro F1,0.6526463131968382,0.6506571971374272,121.0,0.02084985189139843,True
open_book_qa,PCA,25,AUC,0.7142624000000001,0.7122672,0.0,1.862645149230957e-09,True
open_book_qa,PCA,25,Macro F1,0.6479133289571293,0.649395460786142,135.0,0.044907208532094955,True
open_book_qa,PCA,27,AUC,0.7159333333333333,0.7126714666666668,0.0,1.862645149230957e-09,True
open_book_qa,PCA,27,Macro F1,0.6437619066954302,0.6458227612010764,146.0,0.07672121562063694,False
open_book_qa,PCA,29,AUC,0.7133157333333332,0.7105376,0.0,1.7311263949197288e-06,True
open_book_qa,PCA,29,Macro F1,0.6397426673341672,0.6367105721572623,107.0,0.008705463260412216,True
open_book_qa,PCA,31,AUC,0.7160485333333332,0.7131066666666667,0.0,1.7333066441991056e-06,True
open_book_qa,PCA,31,Macro F1,0.6467224820549983,0.6350231655178771,0.0,1.862645149230957e-09,True
open_book_qa,PCA-G,1,AUC,0.4979701333333334,0.5025696,61.0,0.00018860027194023132,True
open_book_qa,PCA-G,1,Macro F1,0.42155462810861716,0.43849952730386943,0.0,1.862645149230957e-09,True
open_book_qa,PCA-G,3,AUC,0.5426048,0.5412474666666668,55.0,9.90256667137146e-05,True
open_book_qa,PCA-G,3,Macro F1,0.5262690668469518,0.5285711296333078,134.0,0.0426517054438591,True
open_book_qa,PCA-G,5,AUC,0.5347136000000001,0.5368933333333333,50.0,0.00017415912243802072,True
open_book_qa,PCA-G,5,Macro F1,0.5332441956265167,0.535010639596247,185.0,0.338741784915328,False
open_book_qa,PCA-G,7,AUC,0.5085690666666667,0.518592,31.0,4.421919584274292e-06,True
open_book_qa,PCA-G,7,Macro F1,0.5093658996106217,0.5051681967746267,139.0,0.054921628907322884,False
open_book_qa,PCA-G,9,AUC,0.5017818666666667,0.5022447999999999,162.0,0.14702888767160624,False
open_book_qa,PCA-G,9,Macro F1,0.49269659351704714,0.49954418238728576,43.0,0.00016113557960971867,True
open_book_qa,PCA-G,11,AUC,0.4999322666666666,0.4953504,0.0,1.862645149230957e-09,True
open_book_qa,PCA-G,11,Macro F1,0.5033921428931445,0.49909673712118524,67.0,0.0003449581563472748,True
open_book_qa,PCA-G,13,AUC,0.6511280000000002,0.6257477333333331,0.0,1.862645149230957e-09,True
open_book_qa,PCA-G,13,Macro F1,0.5989892698008644,0.5926642517733625,107.0,0.008705463260412216,True
open_book_qa,PCA-G,15,AUC,0.7066768,0.7089002666666667,30.0,3.7904828786849976e-06,True
open_book_qa,PCA-G,15,Macro F1,0.6459597958197119,0.6335668787914727,0.0,1.862645149230957e-09,True
open_book_qa,PCA-G,17,AUC,0.7263749333333335,0.7241664,0.0,1.7333066441991056e-06,True
open_book_qa,PCA-G,17,Macro F1,0.6445284027001875,0.6399844713663689,35.0,4.8580240703559236e-05,True
open_book_qa,PCA-G,19,AUC,0.7283205333333332,0.7248848,0.0,1.862645149230957e-09,True
open_book_qa,PCA-G,19,Macro F1,0.6557539818219833,0.6464033567119539,3.0,2.351977194551935e-06,True
open_book_qa,PCA-G,21,AUC,0.7307050666666668,0.7277493333333332,0.0,1.862645149230957e-09,True
open_book_qa,PCA-G,21,Macro F1,0.6470398076027691,0.6462358762924186,204.0,0.5698575973510742,False
open_book_qa,PCA-G,23,AUC,0.7312842666666666,0.7279845333333334,0.0,1.7333066441991056e-06,True
open_book_qa,PCA-G,23,Macro F1,0.6506404629886876,0.6486037330802887,97.0,0.004338232800364494,True
open_book_qa,PCA-G,25,AUC,0.7318805333333334,0.7284458666666666,0.0,1.7333066441991056e-06,True
open_book_qa,PCA-G,25,Macro F1,0.6490243379189099,0.6459644725927127,61.0,0.00018860027194023132,True
open_book_qa,PCA-G,27,AUC,0.7333706666666667,0.7294032000000001,0.0,1.7333066441991056e-06,True
open_book_qa,PCA-G,27,Macro F1,0.6498551421232045,0.6430516734530574,3.0,9.313225746154785e-09,True
open_book_qa,PCA-G,29,AUC,0.7326602666666666,0.7291450666666666,0.0,1.862645149230957e-09,True
open_book_qa,PCA-G,29,Macro F1,0.6496155512399336,0.6428419595363254,3.0,9.313225746154785e-09,True
open_book_qa,PCA-G,31,AUC,0.7343482666666665,0.7309909333333332,0.0,1.862645149230957e-09,True
open_book_qa,PCA-G,31,Macro F1,0.6453521335135349,0.6382269988337012,2.0,5.587935447692871e-09,True
open_book_qa,LR-G,1,AUC,0.6792330666666668,0.6678810666666667,4.0,1.30385160446167e-08,True
open_book_qa,LR-G,1,Macro F1,0.61621302333271,0.3333333333333334,0.0,1.7333066441991056e-06,True
open_book_qa,LR-G,3,AUC,0.7055119999999999,0.6869888,0.0,1.862645149230957e-09,True
open_book_qa,LR-G,3,Macro F1,0.6542490089251104,0.3333333333333334,0.0,1.862645149230957e-09,True
open_book_qa,LR-G,5,AUC,0.7361338666666667,0.7155456,0.0,1.862645149230957e-09,True
open_book_qa,LR-G,5,Macro F1,0.6605055367904563,0.3333333333333334,0.0,1.7333066441991056e-06,True
open_book_qa,LR-G,7,AUC,0.7553039999999999,0.7364197333333333,0.0,1.862645149230957e-09,True
open_book_qa,LR-G,7,Macro F1,0.6909960156800853,0.3333333333333334,0.0,1.7300371292901245e-06,True
open_book_qa,LR-G,9,AUC,0.7901413333333333,0.7709274666666666,0.0,1.7333066441991056e-06,True
open_book_qa,LR-G,9,Macro F1,0.7240103714201123,0.40251164332756223,0.0,1.862645149230957e-09,True
open_book_qa,LR-G,11,AUC,0.8499840000000002,0.8497152000000001,221.0,0.8235769439488649,False
open_book_qa,LR-G,11,Macro F1,0.7853598685620597,0.46449815559350155,0.0,1.862645149230957e-09,True
open_book_qa,LR-G,13,AUC,0.8998058666666665,0.9010810666666665,163.0,0.15794767439365387,False
open_book_qa,LR-G,13,Macro F1,0.8161100249503215,0.5711980930800393,0.0,1.862645149230957e-09,True
open_book_qa,LR-G,15,AUC,0.9181658666666668,0.9276645333333333,0.0,1.862645149230957e-09,True
open_book_qa,LR-G,15,Macro F1,0.847651847330482,0.6166695298905968,0.0,1.862645149230957e-09,True
open_book_qa,LR-G,17,AUC,0.9335749333333333,0.9313866666666667,117.0,0.016431212425231934,True
open_book_qa,LR-G,17,Macro F1,0.8546558674997424,0.6643922925025015,0.0,1.862645149230957e-09,True
open_book_qa,LR-G,19,AUC,0.9275354666666668,0.9266506666666666,163.0,0.15283898157723846,False
open_book_qa,LR-G,19,Macro F1,0.8551877067772081,0.6979112141704534,0.0,1.862645149230957e-09,True
open_book_qa,LR-G,21,AUC,0.9198938666666667,0.9165525333333334,86.0,0.0018640067428350449,True
open_book_qa,LR-G,21,Macro F1,0.8343830123595146,0.7073849800943482,0.0,1.862645149230957e-09,True
open_book_qa,LR-G,23,AUC,0.9134720000000002,0.9098613333333334,89.0,0.0023674946278333664,True
open_book_qa,LR-G,23,Macro F1,0.8292433299267233,0.7135668571011832,0.0,1.862645149230957e-09,True
open_book_qa,LR-G,25,AUC,0.9118458666666667,0.9051248,33.0,5.973502993583679e-06,True
open_book_qa,LR-G,25,Macro F1,0.8272396520376375,0.7080771251218548,0.0,1.862645149230957e-09,True
open_book_qa,LR-G,27,AUC,0.9093354666666666,0.8951450666666667,4.0,1.30385160446167e-08,True
open_book_qa,LR-G,27,Macro F1,0.8259700810322402,0.7051046001484909,0.0,1.862645149230957e-09,True
open_book_qa,LR-G,29,AUC,0.8995296,0.8873855999999999,8.0,4.6566128730773926e-08,True
open_book_qa,LR-G,29,Macro F1,0.8114363902576412,0.6915491400812487,0.0,1.7333066441991056e-06,True
open_book_qa,LR-G,31,AUC,0.895264,0.8807813333333332,4.0,1.30385160446167e-08,True
open_book_qa,LR-G,31,Macro F1,0.8012387477308632,0.6883734201432811,0.0,1.862645149230957e-09,True
race,BB,N/A,AUC,0.7469394666666667,0.7417597333333333,34.0,6.917864084243774e-06,True
race,BB,N/A,Macro F1,0.691061146072028,0.5407989173255048,0.0,1.862645149230957e-09,True
race,LR,1,AUC,0.5479277333333333,0.5195624,14.0,2.0489096641540527e-07,True
race,LR,1,Macro F1,0.5307865086412364,0.3333333333333334,0.0,1.732216233144114e-06,True
race,LR,3,AUC,0.5737266666666667,0.5367917333333333,1.0,3.725290298461914e-09,True
race,LR,3,Macro F1,0.5453362970895882,0.3333333333333334,0.0,1.732216233144114e-06,True
race,LR,5,AUC,0.6127453333333334,0.5837709333333333,0.0,1.862645149230957e-09,True
race,LR,5,Macro F1,0.5789192400054317,0.3333333333333334,0.0,1.7333066441991056e-06,True
race,LR,7,AUC,0.6171058666666667,0.5839912,0.0,1.862645149230957e-09,True
race,LR,7,Macro F1,0.578852663668388,0.3354002474008432,0.0,1.7311263949197288e-06,True
race,LR,9,AUC,0.6378397333333334,0.5944674666666666,0.0,1.862645149230957e-09,True
race,LR,9,Macro F1,0.6036009579468965,0.39322741271244094,0.0,1.862645149230957e-09,True
race,LR,11,AUC,0.6738861333333334,0.6447218666666666,0.0,1.862645149230957e-09,True
race,LR,11,Macro F1,0.6332413077159903,0.4940127280019543,0.0,1.862645149230957e-09,True
race,LR,13,AUC,0.7394514666666666,0.7117565333333336,0.0,1.862645149230957e-09,True
race,LR,13,Macro F1,0.6831117318417567,0.5834336299000942,0.0,1.862645149230957e-09,True
race,LR,15,AUC,0.7729400000000001,0.7532493333333331,0.0,1.7333066441991056e-06,True
race,LR,15,Macro F1,0.6818756165580581,0.6215073183997208,0.0,1.862645149230957e-09,True
race,LR,17,AUC,0.803708,0.7864834666666667,0.0,1.862645149230957e-09,True
race,LR,17,Macro F1,0.7118466547696577,0.6650984006704845,0.0,1.862645149230957e-09,True
race,LR,19,AUC,0.7979495999999998,0.7792237333333333,0.0,1.862645149230957e-09,True
race,LR,19,Macro F1,0.7113247562767069,0.6646382286046612,0.0,1.862645149230957e-09,True
race,LR,21,AUC,0.7974242666666665,0.77642,0.0,1.862645149230957e-09,True
race,LR,21,Macro F1,0.7122757862227741,0.6613569255854318,0.0,1.862645149230957e-09,True
race,LR,23,AUC,0.7951816,0.7739666666666668,0.0,1.862645149230957e-09,True
race,LR,23,Macro F1,0.7133819283573855,0.6552951106550464,0.0,1.862645149230957e-09,True
race,LR,25,AUC,0.7968589333333334,0.7703895999999999,0.0,1.862645149230957e-09,True
race,LR,25,Macro F1,0.7306582974911823,0.6619882160897218,0.0,1.862645149230957e-09,True
race,LR,27,AUC,0.7949256000000001,0.7696888000000001,0.0,1.862645149230957e-09,True
race,LR,27,Macro F1,0.7189970150017798,0.6724998925547325,0.0,1.862645149230957e-09,True
